id,routing_bucket,name,label,price,entering,exit,inside,outside,owned,rental,room_menu,ipls,purchased,parking_spots
1,1,MirrorPark1,"1001 West Mirror Drive",0,"{"x":997.12, "y":-729.44, "z":58.29}","{"x":1004.78, "y":-725.33, "z":-99.20}","{"x":1004.78, "y":-725.33,"z":-99.20}","{"x":997.12, "y":-729.44,"z":58.29}",1,0,"{"x":987.47,"y":-734.38,"z":-99.2}",[],1,0
298,64,RichardMajestic68,"Richard Majestic, Apt 68",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
299,65,RichardMajestic69,"Richard Majestic, Apt 69",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
300,66,RichardMajestic70,"Richard Majestic, Apt 70",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
301,67,RichardMajestic71,"Richard Majestic, Apt 71",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
302,68,RichardMajestic72,"Richard Majestic, Apt 72",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
303,69,RichardMajestic73,"Richard Majestic, Apt 73",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
304,70,RichardMajestic74,"Richard Majestic, Apt 74",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
305,71,RichardMajestic75,"Richard Majestic, Apt 75",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",1,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
306,72,RichardMajestic76,"Richard Majestic, Apt 76",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
307,73,RichardMajestic77,"Richard Majestic, Apt 77",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
308,74,RichardMajestic78,"Richard Majestic, Apt 78",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
309,75,RichardMajestic79,"Richard Majestic, Apt 79",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
310,76,RichardMajestic80,"Richard Majestic, Apt 80",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
311,77,RichardMajestic81,"Richard Majestic, Apt 81",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
312,78,RichardMajestic82,"Richard Majestic, Apt 82",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
313,79,RichardMajestic83,"Richard Majestic, Apt 83",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
314,80,RichardMajestic84,"Richard Majestic, Apt 84",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
315,81,RichardMajestic85,"Richard Majestic, Apt 85",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
316,82,RichardMajestic86,"Richard Majestic, Apt 86",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
317,83,RichardMajestic87,"Richard Majestic, Apt 87",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
318,84,RichardMajestic88,"Richard Majestic, Apt 88",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
319,85,RichardMajestic89,"Richard Majestic, Apt 89",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
320,86,RichardMajestic90,"Richard Majestic, Apt 90",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",1,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
321,87,RichardMajestic91,"Richard Majestic, Apt 91",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
322,88,RichardMajestic92,"Richard Majestic, Apt 92",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
323,89,RichardMajestic93,"Richard Majestic, Apt 93",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
324,90,RichardMajestic94,"Richard Majestic, Apt 94",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
325,91,RichardMajestic95,"Richard Majestic, Apt 95",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",1,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
326,92,RichardMajestic96,"Richard Majestic, Apt 96",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
327,93,RichardMajestic97,"Richard Majestic, Apt 97",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
328,94,RichardMajestic98,"Richard Majestic, Apt 98",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
329,95,RichardMajestic99,"Richard Majestic, Apt 99",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",1,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
330,96,RichardMajestic100,"Richard Majestic, Apt 100",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",1,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
331,97,RichardMajestic101,"Richard Majestic, Apt 101",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
332,31,Downtown61,"4 Integrity Way, Apt 87",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
333,31,Downtown62,"4 Integrity Way, Apt 88",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
334,32,Downtown63,"4 Integrity Way, Apt 89",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],1,0
335,32,Downtown64,"4 Integrity Way, Apt 90",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
336,33,Downtown65,"4 Integrity Way, Apt 91",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
337,33,Downtown66,"4 Integrity Way, Apt 92",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",1,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
338,34,Downtown67,"4 Integrity Way, Apt 93",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
339,34,Downtown68,"4 Integrity Way, Apt 94",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],0,0
340,0,popsbar,"Pop bar and grill",0,"{"x":-43.48, "y":-584.75,"z":100.0}","{"x":-43.48, "y":-584.75,"z":100.0}","{"x":-43.48, "y":-584.75,"z":100.0}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":1987.64,"y":3046.76,"z":50.5}",[],1,0
341,0,CatfishView,"4001 Catfish View",0,"{"x":3312.54, "y":5181.74,"z":1.0}","{"x":3312.54, "y":5181.74,"z":1.0}","{"x":3312.54, "y":5181.74,"z":1.0}","{"x":3312.54, "y":5181.74,"z":1.0}",0,0,"{"x":3312.54, "y":5181.74,"z":22.99}",[],1,0
342,0,joedono,"2072 Marlowe Drive",0,"{"x":-139.199997, "y":895.490112,"z":0}","{"x":-139.199997, "y":895.490112,"z":0}","{"x":-139.199997, "y":895.490112,"z":0}","{"x":-139.199997, "y":895.490112,"z":0}",0,0,"{"x":-139.199997, "y":895.490112,"z":238.975830}",[],1,0
343,0,henhouse,"The Hen House",0,"{"x":-300.25, "y":6256.1,"z":-21.02}","{"x":3312.54, "y":5181.74,"z":1.0}","{"x":3312.54, "y":5181.74,"z":1.0}","{"x":-300.25, "y":6256.1,"z":21.02}",0,0,"{"x":-294.27, "y":6267.62,"z":34.8}",[],1,0
344,98,RichardMajestic102,"Richard Majestic, Apt 102",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
345,99,RichardMajestic103,"Richard Majestic, Apt 103",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
346,100,RichardMajestic104,"Richard Majestic, Apt 104",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
347,101,RichardMajestic105,"Richard Majestic, Apt 105",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
348,102,RichardMajestic106,"Richard Majestic, Apt 106",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
349,103,RichardMajestic107,"Richard Majestic, Apt 107",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
350,104,RichardMajestic108,"Richard Majestic, Apt 108",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
351,105,RichardMajestic109,"Richard Majestic, Apt 109",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
352,106,RichardMajestic110,"Richard Majestic, Apt 110",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
353,107,RichardMajestic111,"Richard Majestic, Apt 111",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],0,0
354,108,RichardMajestic112,"Richard Majestic, Apt 112",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
355,109,RichardMajestic113,"Richard Majestic, Apt 113",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
356,35,Downtown69,"4 Integrity Way, Apt 95",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
357,35,Downtown70,"4 Integrity Way, Apt 96",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
358,36,Downtown71,"4 Integrity Way, Apt 97",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
359,36,Downtown72,"4 Integrity Way, Apt 98",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],0,0
360,37,Downtown73,"4 Integrity Way, Apt 99",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
361,37,Downtown74,"4 Integrity Way, Apt 100",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
362,0,RichmanSt1,"Richman Street 1",0,"{"x":-1722.12, "y":381.54,"z":19.72}","{"x":-1722.12, "y":381.54,"z":19.72}","{"x":-1722.12, "y":381.54,"z":19.72}","{"x":-1722.12, "y":381.54,"z":19.72}",1,0,"{"x":-1721.37, "y":381.84,"z":89.72}",[],1,0
363,0,JamesClothing,"Sessanta Nove",0,"{"x":-1202.53,"y":-1396.14,"z":0}","{"x":-1202.53,"y":-1396.14,"z":0}","{"x":-1202.53,"y":-1396.14,"z":0}","{"x":-1202.53,"y":-1396.14,"z":0}",0,0,"{"x":-1202.53,"y":-1396.14,"z":4.46}",[],1,0
365,110,RichardMajestic114,"Richard Majestic, Apt 114",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],1,0
366,111,RichardMajestic115,"Richard Majestic, Apt 115",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",1,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
367,0,SamAustinDr2,"Sam Austin Dr 2",0,"{"x":-1478.11, "y":-38.67,"z":12.02}","{"x":-1478.11, "y":-38.67,"z":12.02}","{"x":-1478.11, "y":-38.67,"z":12.02}","{"x":-1478.11, "y":-38.67,"z":12.02}",1,0,"{"x":-1478.11, "y":-38.67,"z":62.02}",[],1,0
368,38,Downtown75,"4 Integrity Way, Apt 101",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],1,0
369,38,Downtown76,"4 Integrity Way, Apt 102",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
370,39,Downtown77,"4 Integrity Way, Apt 103",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],1,0
371,39,Downtown78,"4 Integrity Way, Apt 104",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
372,112,RichardMajestic116,"Richard Majestic, Apt 116",0,"{"x":-932.88, "y":-383.65,"z":38.96}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-912.43, "y":-365.11,"z":114.27}","{"x":-932.88, "y":-383.65,"z":38.96}",0,0,"{"x":-903.70,"y":-364.06,"z":113.07}",[],0,0
373,113,RichardMajestic117,"Richard Majestic, Apt 117",0,"{"x":-935.69, "y":-378.66,"z":38.96}","{"x":-907.17, "y":-372.50,"z":109.44}","{"x":-907.17, "y":-372.50,"z":110.44}","{"x":-935.69, "y":-378.66,"z":38.96}",0,0,"{"x":-926.15,"y":-381.41,"z":103.07}",[],1,0
374,40,Downtown79,"4 Integrity Way, Apt 105",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],1,0
375,40,Downtown80,"4 Integrity Way, Apt 106",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
376,41,Downtown81,"4 Integrity Way, Apt 107",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],0,0
377,41,Downtown82,"4 Integrity Way, Apt 108",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
378,42,Downtown83,"4 Integrity Way, Apt 109",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],1,0
379,42,Downtown84,"4 Integrity Way, Apt 110",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",1,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
380,43,Downtown85,"4 Integrity Way, Apt 111",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-31.51, "y":-595.04,"z":80.03}","{"x":-44.41, "y":-587.39,"z":38.16}",0,0,"{"x":-38.24,"y":-589.55,"z":78.83}",[],1,0
381,43,Downtown86,"4 Integrity Way, Apt 112",0,"{"x":-44.37, "y":-585.90,"z":38.16}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-18.42, "y":-591.33,"z":90.11}","{"x":-43.48, "y":-584.75,"z":38.16}",0,0,"{"x":-37.67,"y":-583.75,"z":83.92}",[],1,0
